,Date,Product,Sales,Production,Factory_Issue,Delivery,Group,Sub-Group,holiday_type,holiday_name,Station,Rainfall,Sunshine,Humidity,Temperature,category,scope_or_location,typical_rain_mm,BDT_USD
2417,2023-07-27,MAHS025K,65.0,250,230.0,110.0,M,MAHS,,,Dhaka,5.0,0.6,79.0,29.9,no_event,,,106.9342
2418,2023-07-28,MAHS025K,0.0,250,0.0,220.0,M,MAHS,,,Dhaka,4.0,0.6,78.0,30.4,no_event,,,106.7381
2419,2023-07-29,MAHS025K,0.0,0,0.0,30.0,M,MAHS,National Holiday,Ashura,Dhaka,12.0,0.0,75.0,30.9,religious_holiday,Nationwide,373.0,106.4649
2420,2023-07-30,MAHS025K,85.0,0,20.0,0.0,M,MAHS,,,Dhaka,0.0,8.7,67.0,32.5,no_event,,,106.4649
2421,2023-07-31,MAHS025K,235.0,0,200.0,0.0,M,MAHS,,,Dhaka,1.0,8.0,75.0,31.3,no_event,,,106.9523
2422,2023-08-01,MAHS025K,66.0,6,11.0,170.0,M,MAHS,,,Dhaka,5.0,5.2,70.0,31.1,no_event,,,106.9345
2423,2023-08-02,MAHS025K,20.0,140,70.0,50.0,M,MAHS,,,Dhaka,5.0,0.2,88.0,28.3,no_event,,,107.9688
2424,2023-08-03,MAHS025K,0.0,10,146.0,76.0,M,MAHS,,,Dhaka,19.0,7.1,84.0,29.0,no_event,,,107.3064
2425,2023-08-04,MAHS025K,0.0,90,30.0,50.0,M,MAHS,,,Dhaka,5.0,2.1,90.0,28.0,no_event,,,107.3821
2426,2023-08-05,MAHS025K,0.0,0,0.0,91.0,M,MAHS,,,Dhaka,55.0,5.7,81.0,29.4,weather_event,Chattogram division & south-east,316.5,106.5524
2427,2023-08-06,MAHS025K,41.0,500,0.0,0.0,M,MAHS,,,Dhaka,5.0,5.0,91.0,27.8,no_event,,,106.6636
2428,2023-08-07,MAHS025K,0.0,50,535.0,40.0,M,MAHS,,,Dhaka,18.0,4.2,95.0,27.4,no_event,,,107.6734
2429,2023-08-08,MAHS025K,0.0,0,0.0,0.0,M,MAHS,,,Dhaka,54.0,7.1,91.0,27.3,no_event,,,107.7798
2430,2023-08-09,MAHS025K,0.0,0,0.0,0.0,M,MAHS,,,Dhaka,7.0,4.6,84.0,28.8,no_event,,,107.8239
2431,2023-01-01,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.0,81.0,17.9,school_university,Nationwide,7.7,
2432,2023-01-02,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,5.5,71.0,19.1,no_event,,,104.7776
2433,2023-01-03,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.0,87.0,16.2,no_event,,,101.699
2434,2023-01-04,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.0,91.0,14.8,no_event,,,101.9814
2435,2023-01-05,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,1.3,86.0,15.2,no_event,,,102.0143
2436,2023-01-06,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.8,89.0,14.5,no_event,,,102.1778
2437,2023-01-07,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.0,93.0,13.3,no_event,,,
2438,2023-01-08,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,2.6,88.0,16.0,no_event,,,
2439,2023-01-09,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,5.7,70.0,19.8,no_event,,,102.9932
2440,2023-01-10,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.0,59.0,21.0,no_event,,,103.4277
2441,2023-01-11,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,5.8,54.0,18.8,no_event,,,102.6598
2442,2023-01-12,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.4,71.0,16.3,no_event,,,102.5146
2443,2023-01-13,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.3,70.0,18.5,cultural_event,Tongi near Dhaka,7.7,102.5327
2444,2023-01-14,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.0,85.0,20.2,no_event,,,102.1802
2445,2023-01-15,MAP1K25P,100.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,5.2,65.0,20.8,no_event,,,
2446,2023-01-16,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,3.3,60.0,19.3,no_event,,,102.3013
2447,2023-01-17,MAP1K25P,0.0,100,100.0,0.0,M,MAP,,,Dhaka,0.0,4.0,58.0,18.7,no_event,,,102.278
2448,2023-01-18,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,3.9,63.0,17.9,no_event,,,104.7728
2449,2023-01-19,MAP1K25P,0.0,0,0.0,100.0,M,MAP,,,Dhaka,0.0,5.7,59.0,18.2,no_event,,,102.1467
2450,2023-01-20,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.4,65.0,18.9,cultural_event,Tongi near Dhaka,7.7,103.9747
2451,2023-01-21,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.4,66.0,18.7,no_event,,,
2452,2023-01-22,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,5.7,67.0,20.0,no_event,,,
2453,2023-01-23,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,3.1,70.0,20.9,no_event,,,104.5274
2454,2023-01-24,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.5,69.0,21.3,no_event,,,104.9484
2455,2023-01-25,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.4,73.0,21.7,no_event,,,102.2067
2456,2023-01-26,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.0,75.0,22.3,no_event,,,104.4405
2457,2023-01-27,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.6,68.0,23.0,no_event,,,104.3718
2458,2023-01-28,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,5.9,72.0,22.4,no_event,,,104.3967
2459,2023-01-29,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.3,78.0,19.7,no_event,,,
2460,2023-01-30,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,5.7,75.0,21.4,no_event,,,104.4221
2461,2023-01-31,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.4,63.0,24.1,no_event,,,105.084
2462,2023-02-01,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.3,61.0,22.3,no_event,,,104.4242
2463,2023-02-02,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.6,61.0,20.0,no_event,,,105.7029
2464,2023-02-03,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.4,67.0,20.7,no_event,,,105.7011
2465,2023-02-04,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.4,66.0,20.6,no_event,,,106.6861
2466,2023-02-05,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.3,60.0,20.9,no_event,,,
2467,2023-02-06,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.1,65.0,20.5,no_event,,,105.003
2468,2023-02-07,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.8,70.0,22.1,no_event,,,105.0066
2469,2023-02-08,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.0,73.0,22.7,no_event,,,104.7279
2470,2023-02-09,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,2.8,73.0,23.3,no_event,,,102.9202
2471,2023-02-10,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.3,55.0,22.3,no_event,,,103.0177
2472,2023-02-11,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.7,59.0,23.9,no_event,,,102.959
2473,2023-02-12,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.0,63.0,24.2,no_event,,,
2474,2023-02-13,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.2,32.0,21.9,no_event,,,105.2238
2475,2023-02-14,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.0,40.0,21.1,cultural_event,Urban centres (esp. Dhaka),28.9,105.4528
2476,2023-02-15,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.9,52.0,21.3,no_event,,,104.8122
2477,2023-02-16,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.1,58.0,21.9,no_event,,,104.1147
2478,2023-02-17,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.9,61.0,22.3,no_event,,,104.1364
2479,2023-02-18,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.4,68.0,24.0,no_event,,,103.1758
2480,2023-02-19,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,3.0,72.0,24.5,no_event,,,103.519
2481,2023-02-20,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,3.2,71.0,24.9,no_event,,,104.5368
2482,2023-02-21,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Language Martyrs' Day,Dhaka,0.0,3.5,75.0,25.4,national_holiday,Nationwide,28.9,104.592
2483,2023-02-22,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.4,74.0,26.2,no_event,,,105.3988
2484,2023-02-23,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.1,67.0,26.8,no_event,,,105.3522
2485,2023-02-24,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.6,71.0,26.4,no_event,,,105.4075
2486,2023-02-25,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,2.0,7.6,55.0,25.3,no_event,,,105.3079
2487,2023-02-26,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.2,53.0,25.3,no_event,,,
2488,2023-02-27,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.7,56.0,26.4,no_event,,,104.9433
2489,2023-02-28,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.8,46.0,25.9,no_event,,,102.7854
2490,2023-03-01,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.7,50.0,26.0,no_event,,,102.7753
2491,2023-03-02,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.3,56.0,26.7,no_event,,,105.3213
2492,2023-03-03,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.6,53.0,26.8,no_event,,,105.3315
2493,2023-03-04,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.8,55.0,27.1,no_event,,,
2494,2023-03-05,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.8,56.0,27.2,no_event,,,
2495,2023-03-06,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.2,52.0,27.1,no_event,,,103.2422
2496,2023-03-07,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.8,46.0,27.3,no_event,,,103.5735
2497,2023-03-08,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Shab e-barat,Dhaka,0.0,10.5,48.0,27.5,religious_holiday,Nationwide,65.8,103.5489
2498,2023-03-09,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.1,48.0,27.6,no_event,,,103.758
2499,2023-03-10,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.6,48.0,27.6,no_event,,,103.18
2500,2023-03-11,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.1,54.0,27.4,no_event,,,103.2091
2501,2023-03-12,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.3,48.0,28.4,no_event,,,
2502,2023-03-13,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.7,48.0,28.2,no_event,,,103.8771
2503,2023-03-14,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,3.7,51.0,28.6,no_event,,,103.8633
2504,2023-03-15,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,2.3,67.0,27.2,no_event,,,103.8717
2505,2023-03-16,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,2.0,3.0,68.0,27.7,no_event,,,105.5916
2506,2023-03-17,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Sheikh Mujibur Rahman's birthday,Dhaka,1.0,0.5,68.0,24.9,national_holiday,Nationwide,65.8,105.1719
2507,2023-03-18,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.3,57.0,27.1,no_event,,,104.0768
2508,2023-03-19,MAP1K25P,15.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.0,87.0,22.8,no_event,,,
2509,2023-03-20,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,18.0,3.3,73.0,24.2,no_event,,,103.6037
2510,2023-03-21,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,5.7,71.0,24.6,no_event,,,105.3344
2511,2023-03-22,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.0,67.0,26.0,no_event,,,103.4488
2512,2023-03-23,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.8,65.0,26.7,religious_period,Nationwide,65.8,103.3273
2513,2023-03-24,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.5,74.0,25.3,no_event,,,103.5196
2514,2023-03-25,MAP1K25P,0.0,15,0.0,0.0,M,MAP,,,Dhaka,19.0,5.4,77.0,25.9,no_event,,,
2515,2023-03-26,MAP1K25P,0.0,0,15.0,0.0,M,MAP,National Holiday,Independence Day,Dhaka,2.0,6.8,70.0,27.0,national_holiday,Nationwide,65.8,
2516,2023-03-27,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.6,62.0,27.4,no_event,,,103.3791
2517,2023-03-28,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.3,62.0,28.4,no_event,,,105.8794
2518,2023-03-29,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,2.6,78.0,25.2,no_event,,,105.174
2519,2023-03-30,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,4.0,6.1,70.0,26.3,no_event,,,105.6125
2520,2023-03-31,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,28.0,4.7,71.0,25.8,no_event,,,105.3651
2521,2023-04-01,MAP1K25P,0.0,0,0.0,15.0,M,MAP,,,Dhaka,15.0,2.7,78.0,24.4,no_event,,,
2522,2023-04-02,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,1.0,9.1,68.0,26.8,no_event,,,
2523,2023-04-03,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.1,54.0,28.2,no_event,,,103.686
2524,2023-04-04,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.3,65.0,29.9,no_event,,,104.0171
2525,2023-04-05,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.4,70.0,29.5,no_event,,,105.8737
2526,2023-04-06,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.7,54.0,29.3,no_event,,,104.1121
2527,2023-04-07,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.5,50.0,29.4,no_event,,,104.2264
2528,2023-04-08,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.1,42.0,30.4,no_event,,,103.4872
2529,2023-04-09,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.2,38.0,30.8,no_event,,,
2530,2023-04-10,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.6,41.0,30.5,no_event,,,104.3286
2531,2023-04-11,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.7,41.0,31.3,no_event,,,104.7271
2532,2023-04-12,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.2,39.0,31.8,no_event,,,104.7433
2533,2023-04-13,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.1,37.0,32.7,no_event,,,104.7682
2534,2023-04-14,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Bengali New Year,Dhaka,0.0,9.2,43.0,33.1,cultural_holiday,Nationwide (strongest in cities),156.0,104.8697
2535,2023-04-15,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.5,50.0,34.0,no_event,,,104.3541
2536,2023-04-16,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.1,47.0,34.0,no_event,,,
2537,2023-04-17,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.0,67.0,32.4,no_event,,,104.7094
2538,2023-04-18,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.4,66.0,32.4,no_event,,,104.5869
2539,2023-04-19,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Shab-e-Qadr,Dhaka,0.0,8.1,68.0,32.2,religious_holiday,Nationwide,156.0,104.5578
2540,2023-04-20,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Eid al-Fitr,Dhaka,0.0,7.9,68.0,32.1,no_event,,,104.5134
2541,2023-04-21,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Jumatul Bidah,Dhaka,0.0,8.9,64.0,29.8,religious_holiday,Nationwide,156.0,104.461
2542,2023-04-22,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Eid al-Fitr,Dhaka,0.0,5.6,60.0,29.5,religious_holiday,Nationwide,156.0,
2543,2023-04-23,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Eid al-Fitr,Dhaka,1.0,0.0,62.0,26.3,religious_holiday,Nationwide,156.0,
2544,2023-04-24,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.5,56.0,28.1,no_event,,,104.1944
2545,2023-04-25,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.5,49.0,30.2,no_event,,,105.9155
2546,2023-04-26,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.4,43.0,31.4,no_event,,,104.5985
2547,2023-04-27,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.5,59.0,28.7,no_event,,,104.516
2548,2023-04-28,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,3.0,10.5,59.0,29.5,no_event,,,104.509
2549,2023-04-29,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.4,68.0,27.9,no_event,,,103.14
2550,2023-04-30,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,10.0,7.7,59.0,29.2,no_event,,,
2551,2023-05-01,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Labour Day,Dhaka,2.0,4.6,61.0,28.3,national_holiday,Nationwide,339.0,104.3063
2552,2023-05-02,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.0,52.0,30.1,no_event,,,104.323
2553,2023-05-03,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,3.8,72.0,28.1,no_event,,,104.8525
2554,2023-05-04,MAP1K25P,0.0,0,0.0,0.0,M,MAP,National Holiday,Buddha Purnima,Dhaka,7.0,2.0,73.0,28.4,religious_holiday,Nationwide (strongest in Buddhist communities),339.0,104.8293
2555,2023-05-05,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,1.0,8.9,67.0,29.9,no_event,,,104.8531
2556,2023-05-06,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.3,64.0,30.4,no_event,,,
2557,2023-05-07,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,12.0,9.6,59.0,32.5,no_event,,,
2558,2023-05-08,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.8,57.0,33.1,no_event,,,105.3513
2559,2023-05-09,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.1,46.0,33.5,no_event,,,106.6515
2560,2023-05-10,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.9,57.0,32.0,no_event,,,105.8035
2561,2023-05-11,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.4,57.0,32.0,no_event,,,105.7034
2562,2023-05-12,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.8,59.0,31.3,no_event,,,105.8205
2563,2023-05-13,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.0,60.0,31.2,no_event,,,105.407
2564,2023-05-14,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.0,53.0,28.3,no_event,,,
2565,2023-05-15,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.8,56.0,29.6,no_event,,,106.2693
2566,2023-05-16,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.4,65.0,28.8,no_event,,,105.7544
2567,2023-05-17,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,3.0,4.3,71.0,26.4,no_event,,,105.7121
2568,2023-05-18,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,50.0,4.8,75.0,26.5,no_event,,,105.6764
2569,2023-05-19,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,4.0,3.1,76.0,29.6,no_event,,,105.6562
2570,2023-05-20,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.6,65.0,30.5,no_event,,,105.3633
2571,2023-05-21,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,5.6,74.0,29.1,no_event,,,
2572,2023-05-22,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,27.0,9.3,71.0,30.7,no_event,,,105.6305
2573,2023-05-23,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,2.7,82.0,26.7,no_event,,,106.5807
2574,2023-05-24,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,29.0,4.0,75.0,27.0,no_event,,,105.4201
2575,2023-05-25,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.1,72.0,29.0,no_event,,,105.5002
2576,2023-05-26,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.6,65.0,29.5,no_event,,,105.5296
2577,2023-05-27,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,1.0,3.5,79.0,26.6,no_event,,,
2578,2023-05-28,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,9.0,8.0,66.0,29.8,no_event,,,105.7382
2579,2023-05-29,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.5,59.0,31.6,no_event,,,105.5303
2580,2023-05-30,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.7,57.0,32.2,no_event,,,105.5882
2581,2023-05-31,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.1,55.0,33.7,no_event,,,105.5174
2582,2023-06-01,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.8,67.0,33.1,no_event,,,105.5535
2583,2023-06-02,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.3,65.0,32.9,no_event,,,105.623
2584,2023-06-03,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,8.5,65.0,32.9,no_event,,,106.0085
2585,2023-06-04,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,7.3,65.0,33.1,no_event,,,
2586,2023-06-05,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,9.1,59.0,33.7,no_event,,,105.8621
2587,2023-06-06,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,6.8,63.0,33.7,no_event,,,106.3148
2588,2023-06-07,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.8,65.0,33.5,no_event,,,106.2481
2589,2023-06-08,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.0,78.0,30.0,no_event,,,106.5712
2590,2023-06-09,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,2.0,0.0,90.0,27.0,no_event,,,106.5218
2591,2023-06-10,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,47.0,0.1,84.0,28.2,no_event,,,106.5441
2592,2023-06-11,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,1.0,0.0,79.0,28.9,no_event,,,106.5441
2593,2023-06-12,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,0.0,87.0,27.0,no_event,,,106.6901
2594,2023-06-13,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,39.0,9.5,75.0,30.6,no_event,,,106.7324
2595,2023-06-14,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,5.0,73.0,32.3,no_event,,,107.6494
2596,2023-06-15,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,2.0,77.0,31.1,no_event,,,106.6621
2597,2023-06-16,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,0.0,4.4,80.0,31.0,no_event,,,106.5133
2598,2023-06-17,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,36.0,5.8,76.0,30.3,no_event,,,
2599,2023-06-18,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,42.0,0.7,86.0,28.9,no_event,,,106.4065
2600,2023-06-19,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,3.0,2.2,82.0,29.3,no_event,,,106.5827
2601,2023-06-20,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,3.0,2.0,84.0,28.6,no_event,,,106.5557
2602,2023-06-21,MAP1K25P,0.0,0,0.0,0.0,M,MAP,,,Dhaka,5.0,3.4,77.0,30.7,no_event,,,106.5342
